Date,Postal_Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property
29/04/2019,Dublin 24,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment
29/04/2019,Dublin 24,Dublin,246000,No,No,Second-Hand Dwelling house /Apartment
29/04/2019,Dublin 24,Dublin,202000,Yes,No,Second-Hand Dwelling house /Apartment
29/04/2019,Dublin 24,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,357000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,160000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246529,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
01/05/2019,Dublin 24,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 24,Dublin,209000,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 24,Dublin,170000,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 24,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 24,Dublin,259912,No,Yes,New Dwelling house /Apartment
03/05/2019,Dublin 24,Dublin,193000,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 24,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 24,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 24,Dublin,342500,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 24,Dublin,300000,No,No,Second-Hand Dwelling house /Apartment
07/05/2019,Dublin 24,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment
07/05/2019,Dublin 24,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
08/05/2019,Dublin 24,Dublin,286344,No,Yes,New Dwelling house /Apartment
09/05/2019,Dublin 24,Dublin,341675,No,Yes,New Dwelling house /Apartment
09/05/2019,Dublin 24,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
09/05/2019,Dublin 24,Dublin,138000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 24,Dublin,155000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 24,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 24,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 24,Dublin,237000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 24,Dublin,268500,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 24,Dublin,160000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 24,Dublin,213000,No,No,Second-Hand Dwelling house /Apartment
11/05/2019,Dublin 24,Dublin,290749,No,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 24,Dublin,401000,No,No,Second-Hand Dwelling house /Apartment
14/05/2019,Dublin 24,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment
14/05/2019,Dublin 24,Dublin,348018,No,Yes,New Dwelling house /Apartment
15/05/2019,Dublin 24,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 24,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 24,Dublin,268000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 24,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 24,Dublin,204000,No,No,Second-Hand Dwelling house /Apartment
16/05/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
16/05/2019,Dublin 24,Dublin,335000,No,No,Second-Hand Dwelling house /Apartment
16/05/2019,Dublin 24,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 24,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 24,Dublin,362500,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 24,Dublin,280000,No,No,Second-Hand Dwelling house /Apartment
20/05/2019,Dublin 24,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
20/05/2019,Dublin 24,Dublin,292000,No,No,Second-Hand Dwelling house /Apartment
20/05/2019,Dublin 24,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 24,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 24,Dublin,335000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 24,Dublin,254000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 24,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 24,Dublin,218000,No,No,Second-Hand Dwelling house /Apartment
22/05/2019,Dublin 24,Dublin,318000,No,No,Second-Hand Dwelling house /Apartment
22/05/2019,Dublin 24,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment
22/05/2019,Dublin 24,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
22/05/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
23/05/2019,Dublin 24,Dublin,352422,No,Yes,New Dwelling house /Apartment
23/05/2019,Dublin 24,Dublin,425500,No,No,Second-Hand Dwelling house /Apartment
23/05/2019,Dublin 24,Dublin,363000,No,No,Second-Hand Dwelling house /Apartment
23/05/2019,Dublin 24,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
23/05/2019,Dublin 24,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 24,Dublin,238000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 24,Dublin,237000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 24,Dublin,255000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 24,Dublin,218000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 24,Dublin,245500,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 24,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 24,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 24,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 24,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 24,Dublin,347000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 24,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 24,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 24,Dublin,361233,No,Yes,New Dwelling house /Apartment
28/05/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
28/05/2019,Dublin 24,Dublin,409690,No,Yes,New Dwelling house /Apartment
28/05/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
28/05/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
29/05/2019,Dublin 24,Dublin,800000,No,No,Second-Hand Dwelling house /Apartment
29/05/2019,Dublin 24,Dublin,261000,No,No,Second-Hand Dwelling house /Apartment
29/05/2019,Dublin 24,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 24,Dublin,331000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 24,Dublin,212000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 24,Dublin,232500,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 24,Dublin,31335,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 24,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 24,Dublin,281938,No,Yes,New Dwelling house /Apartment
31/05/2019,Dublin 24,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
04/06/2019,Dublin 24,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment
04/06/2019,Dublin 24,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment
04/06/2019,Dublin 24,Dublin,480000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 24,Dublin,332000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 24,Dublin,107500,Yes,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 24,Dublin,221000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 24,Dublin,319000,No,No,Second-Hand Dwelling house /Apartment
06/06/2019,Dublin 24,Dublin,305000,No,No,New Dwelling house /Apartment
06/06/2019,Dublin 24,Dublin,236000,No,No,Second-Hand Dwelling house /Apartment
06/06/2019,Dublin 24,Dublin,330438,No,Yes,New Dwelling house /Apartment
06/06/2019,Dublin 24,Dublin,281938,No,Yes,New Dwelling house /Apartment
06/06/2019,Dublin 24,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 24,Dublin,207000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 24,Dublin,281938,No,Yes,New Dwelling house /Apartment
07/06/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
07/06/2019,Dublin 24,Dublin,317000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 24,Dublin,349000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 24,Dublin,352423,No,Yes,New Dwelling house /Apartment
10/06/2019,Dublin 24,Dublin,319383,No,Yes,New Dwelling house /Apartment
10/06/2019,Dublin 24,Dublin,335000,No,No,Second-Hand Dwelling house /Apartment
10/06/2019,Dublin 24,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
10/06/2019,Dublin 24,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment
11/06/2019,Dublin 24,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
11/06/2019,Dublin 24,Dublin,252000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 24,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 24,Dublin,413000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 24,Dublin,255000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 24,Dublin,416000,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,196000,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,327000,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246529,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246529,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 24,Dublin,246429,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 24,Dublin,214000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 24,Dublin,249000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 24,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 24,Dublin,470000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 24,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 24,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 24,Dublin,213000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 24,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment
18/06/2019,Dublin 24,Dublin,361233,No,Yes,New Dwelling house /Apartment
18/06/2019,Dublin 24,Dublin,187000,Yes,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 24,Dublin,183000,No,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 24,Dublin,427553,No,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 24,Dublin,455000,No,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 24,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 24,Dublin,402500,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 24,Dublin,222500,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 24,Dublin,323000,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 24,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 24,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 24,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 24,Dublin,387665,No,Yes,New Dwelling house /Apartment
21/06/2019,Dublin 24,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 24,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment
24/06/2019,Dublin 24,Dublin,400000,No,Yes,New Dwelling house /Apartment
24/06/2019,Dublin 24,Dublin,365000,No,No,Second-Hand Dwelling house /Apartment
24/06/2019,Dublin 24,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 24,Dublin,202000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 24,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 24,Dublin,252000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 24,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 24,Dublin,337000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 24,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment
26/06/2019,Dublin 24,Dublin,272500,No,No,Second-Hand Dwelling house /Apartment
26/06/2019,Dublin 24,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
27/06/2019,Dublin 24,Dublin,290749,No,Yes,New Dwelling house /Apartment
27/06/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
27/06/2019,Dublin 24,Dublin,281438,No,Yes,New Dwelling house /Apartment
27/06/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
27/06/2019,Dublin 24,Dublin,242000,No,No,Second-Hand Dwelling house /Apartment
27/06/2019,Dublin 24,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment
28/06/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
28/06/2019,Dublin 24,Dublin,256000,No,No,Second-Hand Dwelling house /Apartment
28/06/2019,Dublin 24,Dublin,297500,No,No,Second-Hand Dwelling house /Apartment
28/06/2019,Dublin 24,Dublin,277533,No,Yes,New Dwelling house /Apartment
28/06/2019,Dublin 24,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment
01/07/2019,Dublin 24,Dublin,367000,No,No,Second-Hand Dwelling house /Apartment
01/07/2019,Dublin 24,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
01/07/2019,Dublin 24,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
02/07/2019,Dublin 24,Dublin,335000,No,No,Second-Hand Dwelling house /Apartment
02/07/2019,Dublin 24,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
02/07/2019,Dublin 24,Dublin,286343,No,Yes,New Dwelling house /Apartment
02/07/2019,Dublin 24,Dublin,319383,No,Yes,New Dwelling house /Apartment
02/07/2019,Dublin 24,Dublin,217000,No,No,Second-Hand Dwelling house /Apartment
02/07/2019,Dublin 24,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
02/07/2019,Dublin 24,Dublin,286344,No,Yes,New Dwelling house /Apartment
03/07/2019,Dublin 24,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
03/07/2019,Dublin 24,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment
04/07/2019,Dublin 24,Dublin,286343,No,Yes,New Dwelling house /Apartment
04/07/2019,Dublin 24,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment
04/07/2019,Dublin 24,Dublin,600000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 24,Dublin,273127,No,Yes,New Dwelling house /Apartment
05/07/2019,Dublin 24,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 24,Dublin,319383,No,Yes,New Dwelling house /Apartment
05/07/2019,Dublin 24,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 24,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 24,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
06/07/2019,Dublin 24,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment
08/07/2019,Dublin 24,Dublin,205500,No,No,Second-Hand Dwelling house /Apartment
08/07/2019,Dublin 24,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment
08/07/2019,Dublin 24,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment
09/07/2019,Dublin 24,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
09/07/2019,Dublin 24,Dublin,295154,No,Yes,New Dwelling house /Apartment
09/07/2019,Dublin 24,Dublin,308370,No,Yes,New Dwelling house /Apartment
09/07/2019,Dublin 24,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
10/07/2019,Dublin 24,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
10/07/2019,Dublin 24,Dublin,277000,No,No,Second-Hand Dwelling house /Apartment
10/07/2019,Dublin 24,Dublin,277000,No,No,Second-Hand Dwelling house /Apartment
